発注先企業コード,発注先企業名,発注先業態コード,発注先業態,納品先組織コード,納品先組織名,納品先部門コード,納品先部門名,納品書番号,発注番号,行番号,分納番号,検収状態区分値,検収状態名称,状態区分値,状態名称,発注区分値,発注区分名称,自社商品コード,自社商品名,発注数,出荷数,単位,納品日,出荷日,検収日,単価(外税),金額(外税),作成日,作成時間,勘定科目コード,勘定科目名,入数,発注日,発注締切日,商品分類コード,商品分類名,請求先コード,請求先名,発注部門コード,発注部門名,請求先部門コード,請求先部門名,ログインID,発注者氏名,消費税率,出荷時変更前単位名称,出荷時変更前単価(外税),出荷時変更前金額(外税),適用税率区分
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23669228","H0001182930","9","1","1","検収済","'0","通常","'0","Web発注","20542","ＪＳ　バーガーＢＯＸ　本体 １００枚","1","1","Ｃ","2019/09/21","2019/09/20","2019/10/01","4419","4419","2019/09/21","10:44:00","","連携時作成","100","2019/09/20","2019/09/20 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23669228","H0001182930","10","1","1","検収済","'0","通常","'0","Web発注","20594","フォーク＃１６０　黒　バラ500本入","2","2","箱","2019/09/21","2019/09/20","2019/10/01","2045","4090","2019/09/21","10:44:00","","連携時作成","500","2019/09/20","2019/09/20 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23669229","H0001182930","12","1","1","検収済","'0","通常","'0","Web発注","30050","花王パワークリーナー　４．５Ｌ","1","1","個","2019/09/21","2019/09/20","2019/10/01","1737","1737","2019/09/21","10:44:00","","連携時作成","1","2019/09/20","2019/09/20 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23669229","H0001182930","13","1","1","検収済","'0","通常","'0","Web発注","30051","除菌・漂白剤　ＫＢ６　４．５ｋｇ","3","3","本","2019/09/21","2019/09/20","2019/10/01","733","2199","2019/09/21","10:44:00","","連携時作成","1","2019/09/20","2019/09/20 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","TU04708579","H0001173926","1","1","1","検収済","'0","通常","'0","Web発注","800037","受）ｼｪﾌﾒｲﾄｾｰﾌﾃｨｰA300黒25.0CM","1","1","足","2019/09/12","2019/09/12","2019/10/01","2593","2593","2019/09/21","10:45:00","","連携時作成","1","2019/09/11","2019/09/11 09:00:00","'080","工場備品","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","'094","江藤","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","TU04708579","H0001173926","998","1","1","検収済","'0","通常","'0","Web発注","'0000000008","送料","","","","2019/09/12","2019/09/12","","700","700","","","'0000000001","送料・手数料","","","","","","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","","","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","1","1","1","検収済","'0","通常","'0","Web発注","10026","OZクッキングシート33×35M","3","3","本","2019/09/24","2019/09/23","2019/10/01","497","1491","2019/09/24","'09:05:00","","連携時作成","1","2019/09/23","2019/09/23 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","2","1","1","検収済","'0","通常","'0","Web発注","10268","クッキングペーパー90枚×2R入×6ｾｯﾄ","1","1","Ｃ","2019/09/24","2019/09/23","2019/10/01","2166","2166","2019/09/24","'09:05:00","","連携時作成","6","2019/09/23","2019/09/23 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","3","1","1","検収済","'0","通常","'0","Web発注","20088","クリーンカツプ　６０ＢＬ本体100個入","10","10","袋","2019/09/24","2019/09/23","2019/10/01","263","2630","2019/09/24","'09:05:00","","連携時作成","100","2019/09/23","2019/09/23 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","4","1","1","検収済","'0","通常","'0","Web発注","20348","紙コップ５オンス白100個入　別単位ｱﾘ","6","6","袋","2019/09/24","2019/09/23","2019/10/01","148","888","2019/09/24","'09:05:00","","連携時作成","100","2019/09/23","2019/09/23 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","5","1","1","検収済","'0","通常","'0","Web発注","20532","ｸﾗﾌﾄ無地厚手ﾜｯｸｽﾍﾟｰﾊﾟｰ22X30CM 250枚","10","10","袋","2019/09/24","2019/09/23","2019/10/01","1438","14380","2019/09/24","'09:05:00","","連携時作成","1","2019/09/23","2019/09/23 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","6","1","1","検収済","'0","通常","'0","Web発注","20587","新JSバーガー袋（BITE INTO IT)","1","1","Ｃ","2019/09/24","2019/09/23","2019/10/01","15435","15435","2019/09/24","'09:05:00","","連携時作成","4000","2019/09/23","2019/09/23 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","7","1","1","検収済","'0","通常","'0","Web発注","20594","フォーク＃１６０　黒　バラ500本入","3","3","箱","2019/09/24","2019/09/23","2019/10/01","2045","6135","2019/09/24","'09:05:00","","連携時作成","500","2019/09/23","2019/09/23 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","8","1","1","検収済","'0","通常","'0","Web発注","20595","ナイフ＃１６０　黒　バラ　500本入","2","2","箱","2019/09/24","2019/09/23","2019/10/01","2250","4500","2019/09/24","'09:05:00","","連携時作成","500","2019/09/23","2019/09/23 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23676822","H0001185155","9","1","1","検収済","'0","通常","'0","Web発注","30047","花王 グリドル用クリーナー２Ｌ","2","2","本","2019/09/24","2019/09/23","2019/10/01","2980","5960","2019/09/24","'09:05:00","","連携時作成","1","2019/09/23","2019/09/23 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","TU04713838","H0001180121","1","1","1","検収済","'0","通常","'0","Web発注","800033","受）ｼｪﾌﾒｲﾄｾｰﾌﾃｨｰA300黒23.0CM","2","2","足","2019/09/19","2019/09/19","2019/10/01","2593","5186","2019/09/27","11:53:00","","連携時作成","1","2019/09/18","2019/09/18 09:00:00","'080","工場備品","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","'094","江藤","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","TU04713838","H0001180121","2","1","1","検収済","'0","通常","'0","Web発注","800036","受）ｼｪﾌﾒｲﾄｾｰﾌﾃｨｰA300黒24.5CM","2","2","足","2019/09/19","2019/09/19","2019/10/01","2593","5186","2019/09/27","11:53:00","","連携時作成","1","2019/09/18","2019/09/18 09:00:00","'080","工場備品","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","'094","江藤","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","TU04713838","H0001180121","3","1","1","検収済","'0","通常","'0","Web発注","800037","受）ｼｪﾌﾒｲﾄｾｰﾌﾃｨｰA300黒25.0CM","1","1","足","2019/09/19","2019/09/19","2019/10/01","2593","2593","2019/09/27","11:53:00","","連携時作成","1","2019/09/18","2019/09/18 09:00:00","'080","工場備品","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","'094","江藤","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","TU04713838","H0001180121","4","1","1","検収済","'0","通常","'0","Web発注","800038","受）ｼｪﾌﾒｲﾄｾｰﾌﾃｨｰA300黒25.5CM","1","1","足","2019/09/19","2019/09/19","2019/10/01","2593","2593","2019/09/27","11:53:00","","連携時作成","1","2019/09/18","2019/09/18 09:00:00","'080","工場備品","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","'094","江藤","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","TU04713838","H0001180121","5","1","1","検収済","'0","通常","'0","Web発注","800041","受）ｼｪﾌﾒｲﾄｾｰﾌﾃｨｰA300黒27.0CM","1","1","足","2019/09/19","2019/09/19","2019/10/01","2593","2593","2019/09/27","11:53:00","","連携時作成","1","2019/09/18","2019/09/18 09:00:00","'080","工場備品","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","'094","江藤","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","1","1","1","検収済","'0","通常","'0","Web発注","10001","ペーパータオルレギユラー２５０枚/束","10","10","束","2019/09/28","2019/09/27","2019/10/01","88","880","2019/09/28","10:47:00","","連携時作成","1","2019/09/27","2019/09/27 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","2","1","1","検収済","'0","通常","'0","Web発注","10016","WジッパーフリーザーバッグS　20枚入","8","8","本","2019/09/28","2019/09/27","2019/10/01","94","752","2019/09/28","10:47:00","","連携時作成","1","2019/09/27","2019/09/27 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","3","1","1","検収済","'0","通常","'0","Web発注","10029","グリドルパッド高温用　10枚入","1","1","箱","2019/09/28","2019/09/27","2019/10/01","3200","3200","2019/09/28","10:47:00","","連携時作成","10","2019/09/27","2019/09/27 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","4","1","1","検収済","'0","通常","'0","Web発注","10097","ニトリル手袋ブルー　Ｓ　粉無　１００枚","5","5","箱","2019/09/28","2019/09/27","2019/10/01","460","2300","2019/09/28","10:47:00","","連携時作成","100","2019/09/27","2019/09/27 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","5","1","1","検収済","'0","通常","'0","Web発注","10098","ニトリル手袋ブルー　Ｍ　粉無　１００枚","10","10","箱","2019/09/28","2019/09/27","2019/10/01","460","4600","2019/09/28","10:47:00","","連携時作成","100","2019/09/27","2019/09/27 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","6","1","1","検収済","'0","通常","'0","Web発注","20001","4つ折りナフキン未晒","1","1","Ｃ","2019/09/28","2019/09/27","2019/10/01","5600","5600","2019/09/28","10:47:00","","連携時作成","10000","2019/09/27","2019/09/27 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","7","1","1","検収済","'0","通常","'0","Web発注","20029","ﾌﾚｯｸｽｽﾄﾛｰ黒　裸6ΦX210mm 500本","6","6","箱","2019/09/28","2019/09/27","2019/10/01","399","2394","2019/09/28","10:47:00","","連携時作成","500","2019/09/27","2019/09/27 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","8","1","1","検収済","'0","通常","'0","Web発注","20032","ｽﾄﾚｰﾄｽﾄﾛｰ黒　裸8φX210MM 300本","2","2","箱","2019/09/28","2019/09/27","2019/10/01","487","974","2019/09/28","10:47:00","","連携時作成","300","2019/09/27","2019/09/27 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23698528","H0001189096","9","1","1","検収済","'0","通常","'0","Web発注","20047","レジロール58X80X紙管巾12mm 5巻入","3","3","袋","2019/09/28","2019/09/27","2019/10/01","362","1086","2019/09/28","10:47:00","","連携時作成","5","2019/09/27","2019/09/27 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
